episode,reward,steps
828,-4.099999999999998,20
829,-9.299999999999999,5
830,-11.0,10
831,2.8000000000000025,20
832,-10.5,5
833,-8.8,15
834,-11.0,10
835,-10.5,5
836,-1.0000000000000018,20
837,-12.0,20
838,-11.5,15
839,-10.5,5
840,-12.0,20
841,-10.5,5
842,-11.5,15
843,-11.5,15
844,-11.5,15
845,1.1000000000000032,15
846,-11.5,15
847,-8.2,15
848,-5.799999999999999,15
849,0.20000000000000107,20
850,-9.299999999999999,15
851,-10.7,10
852,-10.5,5
853,1.4000000000000057,40
854,-4.8999999999999995,20
855,-10.0,15
856,-5.499999999999991,80
857,-11.0,10
858,-11.0,10
859,-10.5,5
860,-9.0,15
861,1.100000000000005,40
862,-11.4,20
863,-7.8999999999999995,20
864,-5.8999999999999995,20
865,-11.4,20
866,-10.5,5
867,-1.4999999999999964,40
868,-10.5,5
869,-0.6999999999999975,20
870,-10.5,5
871,-6.5,20
872,-8.6,20
873,-10.299999999999999,15
874,-6.9,20
875,-4.699999999999999,20
876,-2.6999999999999975,15
877,-10.7,10
878,0.20000000000000107,20
879,-4.1,15
880,-10.5,5
881,-0.29999999999999893,15
882,-10.799999999999999,20
883,-10.2,5
884,-6.0,20
885,4.200000000000001,20
886,-0.9000000000000004,20
887,-8.100000000000001,20
888,-9.799999999999999,10
889,-9.7,15
890,-10.7,10
891,-9.799999999999999,10
892,-5.7,15
893,-0.8999999999999986,20
894,-7.8,15
895,-8.0,15
896,-10.5,5
897,-6.5,15
898,-10.5,20
899,0.8000000000000043,40
900,-11.0,10
901,-10.5,5
902,-9.9,20
903,0.20000000000000284,20
904,-10.2,5
905,-10.5,20
906,-11.5,15
907,-10.5,5
908,-9.9,5
909,-4.4999999999999964,20
910,-10.5,5
911,-4.799999999999999,20
912,-11.0,10
913,-3.099999999999998,15
914,-10.5,5
915,-4.3999999999999995,20
916,-11.5,15
917,-5.2,20
918,-10.5,5
919,-2.4999999999999964,20
920,-8.8,15
921,-3.9999999999999973,20
922,0.20000000000000284,20
923,-9.9,20
924,-10.799999999999999,20
925,-10.1,20
926,-10.5,5
927,-3.799999999999999,20
928,-10.2,5
929,-10.299999999999999,15
930,6.3000000000000025,20
931,-6.4,15
932,-3.6999999999999975,15
933,-5.399999999999999,15
934,-10.9,15
935,-3.5999999999999996,20
936,-5.5,20
937,-10.5,5
938,-4.899999999999999,15
939,-8.9,5
940,-5.499999999999996,35
941,-7.8,15
942,-4.899999999999995,35
943,-8.1,15
944,-2.8999999999999977,20
945,-8.1,20
946,-10.1,20
947,5.300000000000001,35
948,-11.0,10
949,-11.0,10
950,-9.9,20
951,-3.4999999999999956,35
952,-0.9999999999999964,35
953,-10.5,5
954,-2.9999999999999982,20
955,-10.5,5
956,-3.699999999999993,40
957,-8.5,15
958,-6.4999999999999964,35
959,-10.5,5
960,5.300000000000004,20
961,-5.499999999999999,20
962,-9.2,20
963,-10.1,10
964,-8.6,20
965,-4.099999999999999,20
966,-10.5,5
967,-10.9,15
968,-0.6999999999999975,20
969,-3.1999999999999984,20
970,-7.199999999999999,20
971,-6.8999999999999995,15
972,-9.400000000000002,35
973,-10.2,5
974,-10.9,15
975,-2.6999999999999975,15
976,-11.0,10
977,-10.299999999999999,15
978,-12.5,25
979,-6.199999999999999,20
980,-11.5,15
981,-4.699999999999994,35
982,-8.5,35
983,-10.5,5
984,-9.4,15
985,-11.5,15
986,-10.0,15
987,-5.8999999999999995,20
988,1.9000000000000057,35
989,-8.0,15
990,-10.6,15
991,2.5,20
992,-5.5,20
993,-4.299999999999999,20
994,-12.0,20
995,-11.5,15
996,-6.6,20
997,2.8000000000000007,20
998,-3.899999999999996,20
999,-10.5,5
1000,-10.1,10
1001,-4.999999999999999,20
1002,-11.1,20
1003,-6.699999999999999,15
1004,-10.6,15
1005,-2.3999999999999986,20
1006,-3.699999999999995,35
1007,-9.0,20
1008,-5.099999999999999,55
1009,-8.6,5
1010,-10.6,15
1011,-7.799999999999999,20
1012,-4.799999999999998,15
1013,-9.0,15
1014,-8.2,20
1015,-10.9,15
1016,-10.5,5
1017,-0.8999999999999986,35
1018,-10.1,10
1019,-1.8999999999999986,20
1020,-5.5,20
1021,-1.299999999999999,15
1022,-5.5,20
1023,-6.499999999999998,20
1024,-5.7,15
1025,-12.0,20
1026,-2.099999999999996,40
1027,-7.3,15
1028,-4.8999999999999995,20
1029,-8.4,20
1030,-10.5,5
1031,-6.799999999999999,10
1032,-0.8999999999999986,20
1033,-9.299999999999999,5
1034,-4.399999999999992,40
1035,-3.799999999999997,20
1036,-10.5,5
1037,-11.0,10
1038,3.0000000000000178,80
1039,-10.9,15
1040,-10.0,15
1041,-11.0,10
1042,-2.299999999999997,20
1043,-8.6,15
1044,-3.7999999999999954,20
1045,-2.6999999999999966,20
1046,-4.699999999999993,40
1047,-3.299999999999997,15
1048,-10.9,15
1049,-4.699999999999999,15
1050,-10.5,5
1051,-10.0,15
1052,-10.0,15
1053,-10.0,15
1054,-3.3999999999999986,15
1055,-9.6,20
1056,-10.9,15
1057,-8.8,20
1058,-3.3999999999999986,15
1059,0.7000000000000028,20
1060,-6.9,20
1061,-6.199999999999996,35
1062,-10.5,5
1063,-4.499999999999999,20
1064,-0.9999999999999982,15
1065,-6.5,5
1066,-6.199999999999999,20
1067,4.400000000000011,55
1068,-6.699999999999999,15
1069,-3.6999999999999984,20
1070,-9.6,5
1071,-10.5,5
1072,-10.1,20
1073,-0.09999999999998721,60
1074,-4.299999999999993,40
1075,-10.5,5
1076,-5.5,20
1077,-9.299999999999999,15
1078,-6.5,5
1079,-10.5,5
1080,-5.5,20
1081,-10.5,5
1082,-10.5,20
1083,-9.0,20
1084,-5.8999999999999995,15
1085,-10.7,10
1086,-2.6999999999999975,20
1087,0.20000000000000462,35
1088,-6.899999999999998,40
1089,-10.299999999999999,15
1090,-7.6,15
1091,-10.5,5
1092,-4.199999999999994,40
1093,-10.0,15
1094,-3.6999999999999993,20
1095,-10.0,15
1096,-1.1999999999999993,20
1097,-6.699999999999997,40
1098,-5.799999999999999,15
1099,-10.5,5
1100,-6.3,20
1101,-6.5,20
1102,-5.5,20
1103,0.9000000000000021,20
1104,-8.9,5
1105,-6.5,20
1106,-10.5,5
1107,-10.0,15
1108,-5.799999999999999,15
1109,-9.9,5
1110,-10.1,10
1111,0.7000000000000028,20
1112,4.200000000000005,20
1113,-10.5,5
1114,-10.2,5
1115,-5.099999999999993,40
1116,-6.399999999999997,35
1117,3.0999999999999996,35
1118,-6.599999999999998,35
1119,-10.5,5
1120,-4.999999999999999,15
1121,-11.0,10
1122,0.4000000000000039,20
1123,-8.299999999999999,15
1124,-3.8999999999999986,15
1125,-9.1,15
1126,-10.5,5
1127,-2.6999999999999984,20
1128,-0.5999999999999979,20
1129,-10.6,15
1130,-9.7,15
1131,7.899999999999997,100
1132,3.800000000000006,40
1133,-10.5,5
1134,-0.5999999999999996,15
1135,5.099999999999998,40
1136,-8.299999999999999,15
1137,-4.999999999999998,15
1138,-2.299999999999998,15
1139,-6.199999999999996,35
1140,-10.5,5
1141,-10.0,15
1142,-10.5,5
1143,-11.5,15
1144,-9.5,20
1145,-3.3999999999999977,15
1146,-9.1,15
1147,-4.499999999999999,20
1148,-8.799999999999999,20
1149,-7.199999999999999,20
1150,0.20000000000000284,20
1151,-6.699999999999999,20
1152,-10.2,5
1153,-8.3,20
1154,-6.199999999999999,20
1155,1.70000000000001,55
1156,-10.7,10
1157,-7.199999999999999,20
1158,-5.499999999999999,20
1159,-3.299999999999999,20
1160,-3.8999999999999915,40
1161,-6.599999999999996,40
1162,3.7000000000000064,40
1163,-5.5,20
1164,0.7000000000000028,20
1165,-0.49999999999998757,100
1166,-5.5,20
1167,-8.1,15
1168,-9.2,10
1169,-3.8999999999999995,20
1170,0.9000000000000021,20
1171,4.200000000000001,20
1172,-2.4999999999999982,35
1173,-4.399999999999999,15
1174,-4.799999999999999,20
1175,2.1000000000000085,55
1176,-4.099999999999995,35
1177,-2.6999999999999975,20
1178,-5.8,20
1179,-9.6,5
1180,0.20000000000000284,20
1181,-0.4999999999999929,40
1182,-11.0,10
1183,-3.999999999999999,15
1184,-8.1,35
1185,4.200000000000006,40
1186,-0.9999999999999964,20
1187,-6.599999999999996,40
1188,-5.699999999999999,15
1189,-9.0,15
1190,6.099999999999961,80
1191,-5.5,20
1192,-11.0,10
1193,1.7000000000000082,55
1194,-2.699999999999992,40
1195,-10.0,15
1196,-7.199999999999999,15
1197,-5.499999999999996,35
1198,-6.3,15
1199,-2.499999999999993,55
1200,1.900000000000004,35
1201,-8.5,20
1202,-7.299999999999999,40
1203,-5.6,15
1204,-10.0,15
1205,2.0,35
1206,-10.5,5
1207,-9.4,15
1208,-6.499999999999998,15
1209,-1.2999999999999972,40
1210,-6.8999999999999995,35
1211,-2.1999999999999904,55
1212,-10.5,5
1213,-8.1,20
1214,-10.5,5
1215,-6.099999999999999,15
1216,-9.9,5
1217,-9.299999999999999,15
1218,0.10000000000001386,55
1219,-5.499999999999996,35
1220,-2.6999999999999975,15
1221,-4.799999999999999,20
1222,-5.199999999999999,15
1223,-0.3000000000000007,15
1224,-6.099999999999999,15
1225,-9.4,15
1226,-3.3999999999999986,15
1227,-7.6,20
1228,-10.5,5
1229,-5.5,20
1230,-0.49999999999999645,20
1231,-10.5,5
1232,-4.899999999999999,20
1233,0.40000000000000213,15
1234,-5.799999999999995,35
1235,2.8000000000000025,20
1236,0.1000000000000032,20
1237,-2.999999999999991,60
1238,-2.9999999999999973,20
1239,-4.499999999999999,20
1240,-5.2,20
1241,-6.899999999999998,40
1242,-6.699999999999999,20
1243,-9.100000000000001,35
1244,-5.5,20
1245,-2.399999999999995,35
1246,-10.0,15
1247,-9.1,20
1248,-2.999999999999991,60
1249,-6.8,20
1250,-6.499999999999997,35
1251,1.400000000000004,20
1252,-2.8999999999999986,20
1253,-6.199999999999999,20
1254,-1.1999999999999869,55
1255,-5.8,20
1256,-10.5,5
1257,-7.699999999999999,20
1258,-4.499999999999995,35
1259,1.8000000000000043,20
1260,-7.9,20
1261,-7.399999999999999,20
1262,1.8000000000000025,15
1263,-9.6,5
1264,-2.999999999999993,35
1265,-8.6,20
1266,-4.499999999999992,40
1267,-7.8,20
1268,-7.699999999999999,20
1269,-3.799999999999998,15
1270,-10.5,5
1271,-10.8,20
1272,-10.0,15
