episode,reward,steps
759,0.10000000000000142,20
760,-11.2,15
761,5.4999999999999964,35
762,-11.0,10
763,-0.7999999999999972,20
764,29.39999999999994,90
765,-10.5,5
766,-1.0,20
767,-11.5,15
768,-10.5,5
769,-9.6,5
770,8.999999999999995,35
771,-7.399999999999999,20
772,-11.5,15
773,-10.9,30
774,-0.1999999999999975,20
775,1.8000000000000043,40
776,-12.0,20
777,-11.5,15
778,5.329070518200751e-15,50
779,2.200000000000001,20
780,-11.0,10
781,-11.5,15
782,-9.299999999999999,5
783,-9.2,10
784,-10.5,5
785,5.200000000000008,45
786,-10.2,5
787,-8.6,5
788,-10.5,5
789,-2.099999999999998,25
790,-11.0,10
791,-4.799999999999999,20
792,-8.7,20
793,4.900000000000002,20
794,-6.6999999999999975,35
795,3.5000000000000018,20
796,-11.1,20
797,-10.5,5
798,-0.3000000000000007,15
799,-12.5,25
800,-2.6999999999999984,10
801,-9.799999999999999,10
802,-9.9,5
803,-11.0,10
804,-4.599999999999997,20
805,0.3999999999999986,35
806,-0.49999999999999645,20
807,2.5000000000000018,20
808,-10.5,5
809,-6.199999999999994,30
810,-4.899999999999993,25
811,-11.0,10
812,-1.0999999999999979,20
813,-10.5,5
814,-6.5,5
815,-2.1999999999999957,20
816,-10.5,5
817,-7.699999999999994,45
818,-12.5,25
819,14.099999999999989,45
820,-9.6,5
821,-9.6,35
822,-11.0,10
823,15.499999999999984,45
824,-3.4999999999999982,20
825,-10.299999999999999,15
826,-11.0,10
827,-11.0,10
828,-3.3999999999999986,15
829,-2.6999999999999984,15
830,-12.0,20
831,-10.5,5
832,12.499999999999988,35
833,0.7000000000000028,20
834,-6.899999999999999,20
835,1.8000000000000025,20
836,-11.0,10
837,-10.5,5
838,-9.6,5
839,-11.8,30
840,-8.1,20
841,-7.199999999999999,5
842,-11.9,25
843,-11.5,15
844,2.5000000000000036,15
845,-11.0,10
846,-10.5,5
847,-11.5,15
848,0.40000000000000036,15
849,-7.8999999999999995,20
850,-10.2,5
851,-10.5,5
852,-4.099999999999999,15
853,-10.5,5
854,-11.0,10
855,-10.5,5
856,-0.9999999999999982,15
857,-5.1999999999999975,20
858,19.899999999999977,50
859,-8.9,5
860,1.1000000000000032,15
861,-4.4999999999999964,30
862,-10.5,5
863,-9.9,5
864,-1.9999999999999982,10
865,2.0999999999999996,20
866,-9.1,15
867,-10.5,5
868,3.200000000000003,20
869,-10.5,5
870,-11.8,30
871,3.399999999999997,40
872,-6.6,15
873,1.8000000000000025,20
874,-11.5,15
875,-10.7,10
876,-11.5,15
877,-10.5,5
878,-3.8999999999999995,20
879,4.200000000000003,20
880,-3.099999999999998,15
881,-4.799999999999999,10
882,-11.1,20
883,-4.799999999999999,10
884,-1.5999999999999979,15
885,-13.0,30
886,2.5000000000000036,15
887,-2.999999999999991,45
888,-3.9999999999999982,20
889,-9.6,15
890,24.79999999999999,65
891,-11.0,10
892,-4.999999999999999,20
893,-12.5,25
894,-6.0,15
895,-1.299999999999999,20
896,-8.6,5
897,-10.5,5
898,-8.0,15
899,13.299999999999985,45
900,-11.0,10
901,-1.1999999999999975,20
902,-10.2,5
903,-1.5,20
904,-7.199999999999999,15
905,-10.2,5
906,-11.0,10
907,-11.5,15
908,0.3000000000000025,25
909,-5.899999999999994,25
910,-10.5,5
911,2.1000000000000014,20
912,-6.8,20
913,-10.5,5
914,4.799999999999995,40
915,-11.5,15
916,-11.0,10
917,-10.4,10
918,-10.5,5
919,-7.8999999999999995,15
920,-10.5,5
921,-2.699999999999995,25
922,-11.0,10
923,-4.099999999999999,10
924,15.199999999999983,50
925,-9.0,15
926,-2.9999999999999947,25
927,-10.299999999999999,15
928,-1.1999999999999975,20
929,-6.299999999999998,15
930,-10.5,5
931,-3.9999999999999982,20
932,-11.0,10
933,1.70000000000001,35
934,2.8999999999999986,40
935,7.000000000000002,20
936,-10.5,5
937,-4.5,20
938,-11.0,10
939,-2.099999999999998,20
940,-10.7,10
941,1.5,35
942,-10.5,5
943,-8.6,5
944,-6.4,45
945,-6.6,15
946,-11.5,15
947,-2.599999999999996,20
948,-1.9999999999999982,15
949,-4.599999999999999,20
950,8.499999999999995,35
951,-3.799999999999997,20
952,-2.6999999999999984,20
953,-7.6,15
954,-10.6,15
955,-1.9999999999999982,10
956,-7.199999999999999,5
957,-11.0,10
958,-5.8999999999999995,15
959,31.199999999999967,50
960,-6.1999999999999975,20
961,-2.3999999999999977,15
962,10.999999999999988,50
963,1.8000000000000025,15
964,-8.4,25
965,-4.299999999999998,15
966,-11.0,10
967,0.7000000000000011,20
968,-6.499999999999998,20
969,-12.5,25
970,-2.299999999999997,20
971,-11.0,10
972,-4.899999999999993,25
973,-7.099999999999996,30
974,-11.0,10
975,0.40000000000000036,15
976,1.1000000000000032,20
977,-9.6,5
978,-9.1,10
979,-3.4999999999999982,20
980,-9.5,10
981,-11.0,10
982,6.300000000000006,40
983,-4.999999999999999,20
984,12.899999999999983,50
985,-7.1,10
986,-11.5,15
987,-2.6999999999999984,15
988,-11.5,15
989,-6.8,20
990,2.799999999999999,35
991,-10.5,5
992,-11.5,30
993,10.199999999999994,35
