episode,reward,steps
1173,9.799999999999992,35
1174,0.6000000000000014,35
1175,1.2000000000000028,35
1176,-10.7,10
1177,-10.5,5
1178,11.399999999999954,75
1179,-10.4,10
1180,-11.0,10
1181,-10.299999999999999,15
1182,-6.199999999999999,15
1183,4.39999999999999,135
1184,6.199999999999983,40
1185,-2.3999999999999977,15
1186,-10.0,15
1187,12.399999999999986,100
1188,-10.6,15
1189,-10.5,5
1190,-2.79999999999999,60
1191,-7.9,10
1192,12.399999999999972,55
1193,-6.199999999999999,10
1194,-12.4,30
1195,-10.4,10
1196,7.000000000000002,35
1197,11.599999999999993,35
1198,-11.5,30
1199,-0.9999999999999982,15
1200,-10.5,5
1201,0.30000000000000426,40
1202,-11.0,10
1203,2.3000000000000007,40
1204,-5.800000000000001,35
1205,1.2000000000000028,20
1206,-12.5,25
1207,-10.2,5
1208,-5.5,20
1209,-2.7999999999999954,40
1210,-4.999999999999999,20
1211,0.800000000000006,35
1212,1.8000000000000025,15
1213,-10.5,5
1214,1.1000000000000014,15
1215,-3.799999999999999,20
1216,-5.59999999999999,80
1217,-8.1,20
1218,-4.6,20
1219,-14.5,45
1220,-11.0,10
1221,-13.0,30
1222,6.100000000000003,40
1223,3.9000000000000146,60
1224,-8.9,40
1225,2.900000000000013,80
1226,-9.799999999999999,10
1227,11.199999999999955,60
1228,-3.6999999999999984,15
1229,-10.5,5
1230,15.099999999999978,40
1231,-5.499999999999999,10
1232,-13.200000000000001,35
1233,3.5,40
1234,-7.4,20
1235,-2.3999999999999977,20
1236,-10.7,10
1237,3.5000000000000018,20
1238,-6.199999999999999,20
1239,4.300000000000015,60
1240,-1.8999999999999986,20
1241,-2.2999999999999883,100
1242,-7.1,15
1243,-1.6999999999999975,15
1244,2.100000000000005,35
1245,-1.1999999999999975,20
1246,-5.499999999999999,10
1247,9.299999999999999,100
1248,1.70000000000001,60
1249,-11.0,10
1250,-3.6999999999999984,15
1251,-0.9999999999999982,15
1252,-10.5,5
1253,8.099999999999978,40
1254,-3.099999999999998,15
1255,-11.0,10
1256,-1.9999999999999982,10
1257,2.9999999999999982,35
1258,-4.999999999999997,15
1259,-11.0,10
1260,-10.5,5
1261,4.200000000000003,35
1262,-11.0,10
1263,-10.5,5
1264,-6.5,20
1265,-4.699999999999998,15
1266,-11.0,10
1267,-10.5,5
1268,5.799999999999981,40
1269,-1.3000000000000007,15
1270,-4.699999999999985,80
1271,3.5000000000000036,35
1272,4.999999999999998,75
